iris,taux_pauvrete_pre,com
620410201,41.320278685921146,62041
620410202,40.7283763277693,62041
620410301,27.542199848424797,62041
620410401,17.41853870790149,62041
620410501,,62041
620410601,17.860725963639066,62041
620410701,19.583997512850924,62041
620410801,19.37817579671408,62041
620411001,17.753469553400265,62041
620411101,27.322447315414397,62041
620411201,20.54885734666549,62041
620411301,16.117717931906878,62041
620480101,30.95044659985513,62048
620480102,32.49238885630991,62048
620480105,28.712130689239718,62048
620650101,25.2518600014282,62065
620650102,20.469711913367917,62065
620650103,21.47296831284821,62065
620650104,18.562926828218433,62065
620650105,36.70251720440334,62065
620650106,50.0784716459916,62065
620650107,61.0057906677377,62065
621190101,21.44231866239298,62119
621190102,21.348927178990376,62119
621190103,22.587095942253814,62119
621190104,19.16005575908288,62119
621190105,30.10671845284553,62119
621190107,27.708880166485148,62119
621190108,33.64658350174289,62119
621600101,41.84442537275463,62160
621600103,,62160
621600201,23.109611339640395,62160
621600301,50.36147823277087,62160
621600302,68.0787156175318,62160
621600303,40.25046845154401,62160
621600401,27.410006726028,62160
621600501,31.291971838517608,62160
621600502,38.42746135052738,62160
621600601,21.835592030467524,62160
621600701,31.040053757240674,62160
621600801,17.269118872438213,62160
621600902,30.073175406871723,62160
621601001,20.842183794642498,62160
621601101,23.24160209393297,62160
621601102,20.580717376044134,62160
621780101,37.97554350194155,62178
621780102,26.977397649995524,62178
621780103,25.245561122841924,62178
621780104,36.74942133924811,62178
621780105,32.45271186230612,62178
621780106,26.616178948450727,62178
621780109,10.8847517424974,62178
621780110,13.57275810361962,62178
621930101,18.50528025995126,62193
621930201,19.63711215974487,62193
621930202,36.5161210566424,62193
621930203,12.486560745770445,62193
621930301,71.89728958630528,62193
621930302,50.24215652223378,62193
621930401,62.81708284947981,62193
621930501,16.3596168017686,62193
621930601,47.283024546573735,62193
621930701,55.71372340432598,62193
621930801,34.5566971223399,62193
621930901,17.05229324407531,62193
621931001,19.53302831127807,62193
621931002,19.401352364850766,62193
621931101,20.747003854041246,62193
621931301,,62193
621931401,35.17721968304769,62193
621931402,51.841427560753246,62193
621931403,51.43557706620309,62193
621931501,28.245031436789954,62193
621931502,26.327769786648872,62193
621931601,32.76394353816989,62193
621931701,26.0655059700872,62193
621931702,28.46414766331816,62193
621931801,31.532315017149433,62193
621931802,32.439636485901104,62193
621931901,22.43966853193142,62193
621931902,13.828555341306485,62193
621932001,12.05106250320516,62193
621932101,26.79951696815374,62193
622150101,22.352246167862788,62215
622150102,18.744044159156797,62215
622150103,21.988399569756922,62215
622150104,26.172441240070025,62215
622150105,16.393260584155218,62215
622150106,24.903632216887974,62215
622500101,18.07605618378658,62250
622500102,24.826321011004183,62250
622500103,14.07642855987193,62250
622500104,30.08333146852181,62250
622500105,17.053686293195284,62250
623180101,22.157800642032115,62318
623180102,16.009924128327278,62318
623180103,28.865341555599073,62318
624130101,23.086238110053756,62413
624130102,20.11678355307785,62413
624130103,,62413
624130104,25.04515325177522,62413
624130105,27.102941321555946,62413
624130106,43.1408493736633,62413
624130107,36.51063902633632,62413
624270101,21.427349778432674,62427
624270102,21.276805115464246,62427
624270103,28.274007833893933,62427
624270104,38.18780636034426,62427
624270105,37.23000190794921,62427
624270106,25.274474658865298,62427
624270107,28.724420307832954,62427
624270108,26.09017816219748,62427
624270109,29.247694901566984,62427
624270112,14.750994722918307,62427
624270113,14.501133353815801,62427
624980101,50.84917990786486,62498
624980102,23.442080529025883,62498
624980103,30.481720998927532,62498
624980104,28.866217165899656,62498
624980105,24.939572640732,62498
624980202,33.97276935410287,62498
624980203,41.330957562970745,62498
624980204,51.4346967396186,62498
624980206,28.205796387752383,62498
624980301,26.01116084540527,62498
624980302,35.10754502020725,62498
624980303,20.921059077527882,62498
624980304,21.54387287475832,62498
624980305,20.560940019923066,62498
625100101,47.94100718433368,62510
625100102,20.630154637506227,62510
625100104,19.098865608713364,62510
625100105,26.51320493801141,62510
625100201,26.630202478139655,62510
625100202,45.47624798700622,62510
625100301,24.31750392132324,62510
625100302,13.88643054982583,62510
625100401,36.28956360937749,62510
625100501,33.599667047659175,62510
625100502,47.022525836744876,62510
625100503,26.257265310108284,62510
625100601,36.29741190136589,62510
625100602,32.47103991660354,62510
625160103,,62516
625160104,,62516
626170101,25.97094860326838,62617
626170102,20.7038614038394,62617
626170103,25.28937022109612,62617
626170104,28.64162877412635,62617
626170105,21.758157288547178,62617
627650101,21.33017223200341,62765
627650201,35.92846194364819,62765
627650301,33.82594646398875,62765
627650302,34.25899788697353,62765
627650401,32.85217588014803,62765
631130201,23.691987420428816,63113
631130202,24.98337310081837,63113
631130301,20.206515063680367,63113
631130302,18.62919451641267,63113
631130401,28.532188732587866,63113
631130402,18.880978118288457,63113
631130403,16.433469526766068,63113
631130501,18.85995047519061,63113
631130601,16.994632179519968,63113
631130602,12.470677522300038,63113
631130701,18.542163372843305,63113
631130802,19.546035819629637,63113
631130901,16.657963165686514,63113
631130902,14.471045741421436,63113
631131001,16.8330446746041,63113
631131201,14.649084301919459,63113
631131404,30.33490973212138,63113
631131405,46.825680999828684,63113
631131501,12.955217854186344,63113
631131502,8.056626475988358,63113
631131601,11.783574966640288,63113
631131701,12.73955247087081,63113
631131702,10.508785485264339,63113
631131801,14.745749883550163,63113
631131802,15.226691970353135,63113
631131803,9.598901517346034,63113
631131901,,63113
631131902,12.348628090252625,63113
631131903,13.15049067066034,63113
631132001,34.59692809659926,63113
631132002,42.51928387197784,63113
631132003,,63113
631132101,12.941336321026247,63113
631132202,40.16605785319259,63113
631132401,19.320688134097928,63113
631132501,,63113
631240101,6.070928990601402,63124
631240102,,63124
631240103,23.929638375960383,63124
631240106,10.972018229907404,63124
631240107,,63124
631240108,,63124
634300101,16.354808661526192,63430
634300102,,63430
634300104,19.832468584682807,63430
634300105,18.917309625811807,63430
634300107,13.212997632288415,63430
641020101,15.38504053977855,64102
641020201,14.551175728472048,64102
641020301,25.06358226587476,64102
641020501,21.083275918091775,64102
641020602,18.174499038917315,64102
641020701,9.107182814947414,64102
641020702,12.967814783947107,64102
641020901,,64102
641020902,12.071876351802482,64102
641020903,9.33456561922366,64102
641021002,20.357984078220653,64102
641021101,,64102
641021102,15.521000583951805,64102
641021201,9.99974593057317,64102
644450101,15.873999809866854,64445
644450102,17.86526620982893,64445
644450103,21.55006849002385,64445
644450104,28.465351930616816,64445
644450105,20.519195361290585,64445
644450106,27.945545410167437,64445
644450107,32.85458362798403,64445
644450108,20.73858665064543,64445
644450201,17.270522601121556,64445
644450202,19.005712866683037,64445
644450203,,64445
644450204,21.342982970099573,64445
644450205,7.9558563897161685,64445
644450206,12.7412582653983,64445
644450301,16.60007385318603,64445
644450302,19.388479434385093,64445
644450303,8.81984716740395,64445
644450304,14.702659916732834,64445
644450305,8.837107056495933,64445
644450306,,64445
644450307,,64445
644450401,7.73938084953204,64445
644450402,19.826983353843968,64445
644450403,,64445
644450404,17.343304304849678,64445
644450405,,64445
644450501,16.995430708937203,64445
644450502,17.256565243797002,64445
644450503,14.774476492549475,64445
644450601,17.986718304104357,64445
644450602,22.23179866192521,64445
652860101,27.18338262135772,65286
652860102,19.90314563579351,65286
652860104,12.244078488892344,65286
652860105,11.558608595269622,65286
652860109,19.421779530572802,65286
654400101,21.574785345943933,65440
654400102,22.30907202869821,65440
654400201,32.01214094796644,65440
654400202,20.609579657777108,65440
654400203,17.268298805937196,65440
654400204,18.63415239094396,65440
654400205,22.22044861733796,65440
654400301,26.894490602329245,65440
654400302,14.515413527322577,65440
654400401,20.85451975410024,65440
654400402,13.624448228258482,65440
654400403,21.02619938943025,65440
654400501,38.16441413879359,65440
654400701,20.059596344196347,65440
654400702,15.18368460993195,65440
654400801,34.93048481126319,65440
654400802,42.44160906853444,65440
654400803,25.233416372758573,65440
654400901,15.186821597665215,65440
654401101,22.468052907197773,65440
654401201,32.28170058403457,65440
661360101,55.95936258107167,66136
661360102,62.13425390393871,66136
661360103,33.63357075042833,66136
661360104,51.73790385804242,66136
661360105,25.391628965025987,66136
661360201,17.223175892346976,66136
661360202,23.364229618439197,66136
661360301,22.04184570375848,66136
661360501,30.14446293653776,66136
661360502,37.88597206378818,66136
661360503,25.526803898447426,66136
661360504,37.87736192947725,66136
661360601,23.479005605172357,66136
661360701,23.374468648309374,66136
661360901,22.377403318937496,66136
661360902,24.210219645524095,66136
661361001,18.836182721496424,66136
661361101,15.728416857394805,66136
661361202,10.049580955313274,66136
661361203,8.780295645635336,66136
661361301,39.502933173695624,66136
661361302,36.006787918286086,66136
661361303,44.085931774952286,66136
661361501,31.89316381635823,66136
661361502,31.040182034132524,66136
661361503,64.6417152529622,66136
661361504,30.659087884590004,66136
661361701,33.50237849269622,66136
661361801,19.52344063467663,66136
661361901,29.594187764078754,66136
661361902,27.24375580596795,66136
661361903,21.889619302817323,66136
661362001,15.16112098990967,66136
661362101,15.093389778435371,66136
670430102,30.882723088317892,67043
670430103,11.478543961581332,67043
670430104,16.300507498671205,67043
670430201,16.143788095702792,67043
670430202,,67043
670430203,19.721543504350862,67043
670430204,34.500016211224285,67043
670460101,10.266922178219616,67046
670460102,23.083917188921237,67046
670460103,13.079020672478483,67046
670460104,27.366944850436024,67046
670460105,15.2508457169088,67046
671800101,19.592127475498412,67180
671800102,15.599388400282114,67180
671800201,12.15521013473065,67180
671800202,12.424634257453457,67180
671800203,10.46686892930524,67180
671800301,16.379930407110155,67180
671800302,6.52344362552925,67180
671800402,7.307606975535947,67180
671800403,19.40819702260614,67180
671800501,13.013882100098925,67180
671800502,13.645334217770463,67180
671800503,,67180
672180102,,67218
672180103,7.1003591729555,67218
672180104,8.605714265002355,67218
672180201,11.16061859921126,67218
672180202,,67218
672180203,9.00588496379327,67218
672180301,13.380696898311113,67218
672180302,,67218
672180303,9.48665535194984,67218
674370101,9.832340068313941,67437
674370103,,67437
674370104,21.159853872503405,67437
674370105,14.946620138912344,67437
674470102,,67447
674470103,13.858541931422332,67447
674470201,15.664179995147014,67447
674470202,20.45614684514749,67447
674470203,18.619952783752538,67447
674470301,18.600262778281202,67447
674470302,33.465460846946876,67447
674470401,37.9652605459057,67447
674470402,23.30019593055386,67447
674470501,13.458167936389343,67447
674470502,16.756933138420727,67447
674820101,11.8881118881119,67482
674820102,15.157868225241353,67482
674820201,15.100117069299818,67482
674820202,18.623725317376977,67482
674820203,15.322807268404373,67482
674820204,14.9944873208379,67482
674820301,37.71373122378273,67482
674820302,18.113459373152985,67482
674820303,22.43510570059689,67482
674820304,19.824267150939107,67482
674820305,19.062548964674804,67482
674820401,14.029123883841947,67482
674820402,17.444591178942165,67482
674820502,15.413806774359111,67482
674820503,16.085370405149202,67482
674820601,9.70433929491386,67482
674820602,8.820077722217697,67482
674820603,,67482
674820701,7.759310641417463,67482
674820702,,67482
674820801,10.934000445885008,67482
674820802,14.903059498986757,67482
674820803,,67482
674820804,12.582781456953644,67482
674820901,37.74532557806899,67482
674820902,33.7301321941435,67482
674820903,15.275530020741725,67482
674821001,21.401801168287108,67482
674821002,29.901473431076266,67482
674821004,24.551972694669818,67482
674821005,16.2046119940412,67482
674821101,21.800472973924798,67482
674821102,14.94587196479412,67482
674821103,18.230068998049955,67482
674821104,18.465566488837222,67482
674821201,12.3760410338191,67482
674821202,14.072796240372837,67482
674821203,11.70348025931898,67482
674821204,13.437765446936673,67482
674821206,12.788964771308672,67482
674821207,16.55391961798647,67482
674821401,30.37064562111044,67482
674821402,,67482
674821403,31.18986590581164,67482
674821404,29.270951862795084,67482
674821405,20.745580706010795,67482
674821601,31.339082145059205,67482
674821603,22.658113730465498,67482
674821702,50.77572908211905,67482
674821704,42.363975509972285,67482
674821801,13.380549734680555,67482
674821802,52.17712584007072,67482
674821804,32.310326405205814,67482
674821902,14.107806357885593,67482
674821903,10.98321051830784,67482
674821904,16.968868572381073,67482
674821905,14.002333722287046,67482
674822101,,67482
674822102,12.518236935209089,67482
674822103,10.974056777823842,67482
674822104,,67482
674822105,8.403006646591665,67482
674822106,8.768393469058658,67482
674822301,19.656690657179194,67482
674822302,25.788331456639753,67482
674822303,17.07115281004133,67482
674822304,12.238355531973184,67482
674822401,19.208636117096223,67482
674822402,12.59595722252046,67482
674822403,17.803761150713672,67482
674822404,13.725980651578466,67482
674822405,15.000736634777573,67482
674822406,19.476282479792953,67482
674822407,12.084367860300963,67482
674822501,27.5390625,67482
674822502,,67482
674822503,,67482
674822601,15.591265551006288,67482
674822602,23.783334483934414,67482
674822702,54.08766060432017,67482
674822703,33.90682194405887,67482
674822801,46.512519904620376,67482
674822802,58.86442179175231,67482
674822804,41.680019107951956,67482
674822901,55.258207166115916,67482
674822902,14.869622064966137,67482
674823001,14.94065980127535,67482
674823002,8.779546446906089,67482
674823003,23.06890606493273,67482
680630101,10.175887828503416,68063
680630102,,68063
680630103,14.194634944060226,68063
680630104,11.042762389646697,68063
680630105,,68063
680660101,21.99123128412568,68066
680660102,16.379827417788203,68066
680660103,13.105718399974625,68066
680660104,13.346745368311131,68066
680660105,18.52297064248796,68066
680660201,,68066
680660202,,68066
680660301,5.021842732327244,68066
680660401,11.818273937001257,68066
680660402,15.962564635820229,68066
680660501,12.851533231836283,68066
680660502,24.65037733510574,68066
680660503,14.735014847916638,68066
680660601,10.5043114711262,68066
680660602,16.936231744020308,68066
680660603,17.565533846275986,68066
680660604,,68066
680660701,37.31553056922,68066
680660702,32.23290009718901,68066
680660801,52.056351463669735,68066
680660802,29.543800647739932,68066
680660803,23.250415685713254,68066
680660804,45.953350496327744,68066
680660805,40.866338905734814,68066
680660901,11.917988561577657,68066
680660902,12.484078922299242,68066
682240101,23.522749369893955,68224
682240102,18.827338035329948,68224
682240201,33.04740374820863,68224
682240202,38.919047908231875,68224
682240301,38.3024461913753,68224
682240302,47.103905676574094,68224
682240401,30.835571668086317,68224
682240402,30.630332367487615,68224
682240403,30.854443638197623,68224
682240501,46.23883328523047,68224
682240502,19.591579089391555,68224
682240601,27.362155009392243,68224
682240602,18.688122043066766,68224
682240603,25.986458534403397,68224
682240701,8.797696773512987,68224
682240703,,68224
682240704,14.80006089532337,68224
682240801,10.270728612800436,68224
682240802,19.53342061918826,68224
682240901,38.47538786424453,68224
682240902,53.87674987254771,68224
682240903,50.984046519213166,68224
682240904,,68224
682241001,10.944387879842266,68224
682241002,17.973584280588295,68224
682241101,33.467715050084706,68224
682241102,24.03643963629354,68224
682241201,29.502855391888133,68224
682241203,49.464895541621,68224
682241301,49.583807557373916,68224
682241302,44.5591376446748,68224
682241401,39.302148929739964,68224
682241402,47.12733680143631,68224
682241403,50.521391180428054,68224
682241501,40.64078236400609,68224
682241601,29.419180754837083,68224
682241602,26.67494634742773,68224
682241701,19.749726822299003,68224
682241702,37.87931532768716,68224
682241703,20.433622832847888,68224
682970101,19.391171137957894,68297
682970102,,68297
682970103,,68297
682970104,18.90912556931754,68297
682970105,31.363586730458167,68297
682970106,11.58176764988273,68297
682970107,21.785929068362282,68297
682970108,23.9487026543394,68297
683760101,13.157716912469922,68376
683760102,14.396392038104418,68376
683760103,12.628907022261387,68376
683760104,,68376
683760105,,68376
683760106,7.550690785465721,68376
690270102,7.6383176860923,69027
690270104,7.24291626870423,69027
690270105,,69027
690290101,17.82847244338241,69029
690290102,9.313572516907483,69029
690290103,,69029
690290104,,69029
690290201,11.931719564258222,69029
690290202,36.004092171445585,69029
690290203,39.47922958193964,69029
690290204,28.54124328718649,69029
690290205,21.114440465989187,69029
690290301,7.2704488538383,69029
690290401,,69029
690290402,8.126269268327516,69029
690290601,,69029
690290602,13.087263102543512,69029
690910103,8.37227414330218,69091
690910202,31.48032008598429,69091
690910301,17.88862663307062,69091
691490101,14.04419512687501,69149
691490102,,69149
691490201,13.383612251030796,69149
691490202,14.56183386584406,69149
691490301,9.916608467041451,69149
691490302,,69149
691490303,,69149
691490401,13.791322242772104,69149
691490402,,69149
691490501,12.857118419107744,69149
691490502,13.32283133607264,69149
691990201,26.045659507928736,69199
691990202,19.274415173626327,69199
691990301,39.14032236819245,69199
691990302,32.15735862841971,69199
691990303,38.39518706172948,69199
691990401,,69199
691990402,24.12299823403612,69199
692040101,,69204
692040102,,69204
692040103,12.00559081152496,69204
692040203,,69204
692040204,8.467509376057219,69204
692040205,,69204
692040301,9.918845807033364,69204
692040302,,69204
692560201,16.34871862591899,69256
692560203,19.045893231574784,69256
692560301,41.83514446847186,69256
692560302,50.191419033900225,69256
692560402,43.49290385088858,69256
692560404,49.934582040739976,69256
692560501,15.370969092348966,69256
692560601,46.24906470915716,69256
692560602,48.1552177962972,69256
692560603,36.202270296006056,69256
692560701,,69256
692560702,26.215495607777427,69256
692590102,28.443592564322135,69259
692590103,22.303258604005133,69259
692590104,25.311062025045572,69259
692590202,17.599894313343743,69259
692590203,23.16354988539634,69259
692590204,33.64548742797675,69259
692590301,48.41527254750179,69259
692590302,36.035749163667084,69259
692590303,41.95933450734746,69259
692590401,31.07498470314741,69259
692590402,56.85351481629206,69259
692590403,33.164998174404836,69259
692590501,37.062543578704215,69259
692590502,49.50862485834889,69259
692590601,16.189357193373784,69259
692590602,23.085561493314795,69259
692590701,12.411793214064078,69259
692590702,20.39163180336538,69259
692590801,13.734199682495825,69259
692590802,20.176759089133295,69259
692590803,26.90536022267513,69259
692640203,19.97977463625494,69264
692640302,29.888790849158102,69264
692640303,18.12287420403798,69264
692640401,14.555981352905697,69264
692640402,11.800739591302017,69264
692640501,10.715343964285873,69264
692640502,7.128527436652468,69264
692640601,,69264
692660101,17.050253866324947,69266
692660102,19.54756132570274,69266
692660103,14.226803486386805,69266
692660202,14.390625382785851,69266
692660302,16.933140571912286,69266
692660501,,69266
692660502,17.666344931522442,69266
692660601,15.881989832659263,69266
692660701,27.858816232839672,69266
692660703,,69266
692660901,18.94911426456605,69266
692660902,11.754937287196078,69266
692660903,17.771930034811238,69266
692661001,15.84301349864171,69266
692661002,11.531963086690217,69266
692661101,13.630263684159344,69266
692661201,13.53754036822265,69266
692661202,18.559478729289648,69266
692661203,10.214656343308139,69266
692661204,21.02399603257084,69266
692661205,15.858015484766048,69266
692661301,18.69449825706127,69266
692661302,14.741622895337601,69266
692661303,15.937102677401873,69266
692661401,20.41191536981725,69266
692661402,19.107008852936076,69266
692661403,13.290650997138812,69266
692661404,20.843645134794645,69266
692661501,20.375585018781297,69266
692661502,11.749098105159918,69266
692661503,14.454219032612821,69266
692661601,17.150606521442914,69266
692661602,16.53487538771284,69266
692661702,18.8315439955871,69266
692661703,19.05572047312592,69266
692661704,29.67380844514784,69266
692661803,28.023096929970436,69266
692661804,28.86547488612736,69266
692750101,10.805158916025556,69275
692750102,18.95454657011969,69275
692750103,11.8582589285714,69275
692750104,13.025115940022962,69275
692750106,,69275
692750107,10.943420838293745,69275
692750108,,69275
692750110,14.492227822234073,69275
692820101,,69282
692820102,10.242116250752694,69282
692820103,10.75433231396534,69282
692820104,9.281644063861911,69282
692820201,,69282
692820202,,69282
692820203,15.419002200492086,69282
692820301,9.831946958699467,69282
692820402,,69282
692820502,,69282
692860101,7.53673965826879,69286
692860102,6.684592346257067,69286
692860201,39.84093348239664,69286
692860202,24.808274261084165,69286
692860301,40.42403490856728,69286
692860302,24.46833688978698,69286
692860303,25.91868225336479,69286
692860304,25.324992435504594,69286
692860401,24.741866714782418,69286
692860402,46.03871288042848,69286
692860501,7.742730291163535,69286
692860502,11.386813283594309,69286
692900102,,69290
692900103,17.919073639870906,69290
692900104,9.482556778272068,69290
692900105,19.583430025070545,69290
692900201,,69290
692900202,,69290
692900301,14.04069773050233,69290
692900404,16.9473402833467,69290
692900405,13.883480551811354,69290
692900501,,69290
692900502,11.978038945664329,69290
692900601,7.594682478936425,69290
692900602,13.93647718893393,69290
692900701,,69290
692900702,,69290
702850101,16.335580103138735,70285
702850102,,70285
702850104,,70285
705500101,30.4622547389425,70550
705500102,43.47693178161848,70550
705500103,11.361730291914206,70550
705500104,22.49300763594644,70550
705500105,16.331038122091616,70550
705500106,25.8771929824561,70550
705500107,15.530471106398549,70550
710140103,19.648979531375566,71014
710140104,,71014
710140105,19.935468803263433,71014
710140106,10.4600484261501,71014
710140107,23.84697895327905,71014
710140108,16.485144034876967,71014
710760103,17.383441024012697,71076
710760106,12.573092730301937,71076
710760110,42.76110443018667,71076
710760111,29.884293684479342,71076
710760112,14.00626255211005,71076
710760113,11.14461616886554,71076
710760114,14.399408990614157,71076
710760115,14.98901792351613,71076
710760116,14.875809935205185,71076
710760117,13.255559204275299,71076
710760118,15.857466456824318,71076
710760119,14.359212176646695,71076
710760120,14.42348080636806,71076
711530101,20.639717623457468,71153
711530102,28.338268587796154,71153
711530103,15.006215739177238,71153
711530104,26.012162254097827,71153
711530105,,71153
711530106,15.314685942723548,71153
711530109,10.63660777147765,71153
711530110,14.892419183506036,71153
711530111,18.18110206116755,71153
711530112,11.448055933547467,71153
711530113,,71153
712700101,,71270
712700102,,71270
712700103,41.67011415867713,71270
712700105,15.16638257887439,71270
712700106,,71270
712700107,17.506817286130925,71270
712700108,13.365780782977358,71270
712700109,31.370160343198524,71270
712700110,32.77458754204191,71270
712700112,15.472924239474514,71270
712700114,,71270
712700115,27.707416711518448,71270
712700116,16.771857750703727,71270
713060102,14.122533748702,71306
713060103,,71306
713060104,22.320028727038352,71306
713060105,24.068977704836886,71306
713060107,18.24879440444077,71306
713060108,19.180811372731075,71306
713060109,14.923004895491422,71306
720030101,8.540912120820012,72003
720030103,36.09061959242792,72003
720030105,,72003
721810101,18.196299888413655,72181
721810102,25.39500623108978,72181
721810103,18.927311124586975,72181
721810201,15.54980056737191,72181
721810202,22.752004372303077,72181
721810203,19.43399722709205,72181
721810301,,72181
721810302,26.95588901619286,72181
721810401,18.23667700695245,72181
721810402,17.853932368992204,72181
721810501,12.618066328488448,72181
721810502,,72181
721810503,,72181
721810601,,72181
721810602,,72181
721810701,,72181
721810702,,72181
721810801,12.87242124138408,72181
721810802,35.699190122453174,72181
721810803,11.376877421477872,72181
721810804,16.607165506874043,72181
721810901,,72181
721810902,,72181
721811001,8.242757498631905,72181
721811002,17.96879649859707,72181
721811003,17.858411832870065,72181
721811101,,72181
721811102,,72181
721811103,,72181
721811201,9.607691312073936,72181
721811202,12.580432911413132,72181
721811203,13.128178710111408,72181
721811301,10.820314861237614,72181
721811302,17.80219953830908,72181
721811303,16.394096901076335,72181
721811401,,72181
721811501,,72181
721811502,9.18526997450145,72181
721811601,14.476880075511927,72181
721811602,10.616731246148104,72181
721811701,48.647395363213654,72181
721811703,45.685107639888265,72181
721811801,55.71831215992881,72181
721811802,48.44557394011232,72181
721811803,42.989340559965825,72181
721811901,11.300809649858115,72181
721811902,19.36288748025295,72181
721812001,21.80532512029693,72181
721812002,33.90708021209917,72181
721812101,46.647084155858124,72181
721812102,61.380021936981656,72181
721812201,17.84608163293777,72181
721812202,19.020719558750564,72181
721812301,28.294328413881786,72181
721812302,10.060459492140266,72181
721812303,19.08791862998893,72181
721812401,17.708558281533588,72181
721812402,22.70010865167501,72181
721812403,,72181
721812501,14.809134198242234,72181
721812502,20.505856325834873,72181
722640101,,72264
722640103,14.016096721462693,72264
722640105,19.753175483797502,72264
730110101,13.372904907574418,73011
730110102,17.381386758203497,73011
730110103,10.417254038115429,73011
730110104,17.435915042466334,73011
730110106,28.20534567669392,73011
730650301,11.70366138413651,73065
730650302,8.328717037023862,73065
730650303,11.417122201209427,73065
730650401,9.04629827181566,73065
730650402,,73065
730650501,8.15552394499763,73065
730650601,28.0944350758853,73065
730650602,38.882667675361894,73065
730650603,15.573899078001178,73065
730650604,12.22609533362519,73065
730650605,43.87114689426546,73065
730650701,17.25851692434892,73065
730650801,13.46671205655228,73065
730650802,10.261423994605684,73065
730650901,18.440663869950072,73065
730650902,13.468255712564208,73065
730650903,15.805896104223066,73065
730651001,23.953283483097096,73065
730651002,10.11241510126985,73065
740120101,21.49204120006398,74012
740120201,19.09623929057605,74012
740120202,19.152882935943254,74012
740120301,13.279925140322867,74012
740120302,15.846410198539772,74012
740120402,22.949764553842755,74012
740120404,31.834317291627233,74012
740120501,16.43903607529006,74012
740420102,9.84786855246051,74042
740420103,,74042
740420104,14.911134312246693,74042
740420105,,74042
740810101,,74081
740810102,12.11259926983122,74081
740810301,8.181350319969084,74081
740810401,13.390743931916196,74081
740810501,12.78082024599856,74081
741330101,,74133
741330102,,74133
741330103,18.874064096836396,74133
741330104,14.2135413016045,74133
742430101,,74243
742430102,11.743877249926232,74243
742430103,11.60772938562805,74243
742430104,14.163064622598787,74243
742810101,10.155998959727414,74281
742810102,10.709169494386131,74281
742810103,9.625180240169888,74281
742810104,14.473023189895493,74281
742810201,12.212050545094089,74281
742810202,13.722442291173566,74281
742810203,9.654377671250542,74281
742810204,26.660728444234007,74281
742810205,10.666697826407317,74281
742810206,16.40806374420719,74281
760570102,14.821344841205445,76057
760570103,19.558903640144,76057
760570104,6.263157170896226,76057
761570101,11.877340287447629,76157
761570201,,76157
761570301,,76157
761570302,44.10472351845517,76157
761570401,20.66603861205886,76157
761570501,18.400902960250626,76157
761570502,39.65103651412279,76157
762170101,,76217
762170102,23.761775461325584,76217
762170103,40.137885350360115,76217
762170104,19.32623291530283,76217
762170107,13.525258856146216,76217
762170108,25.08617012472956,76217
762170109,21.44135081585752,76217
762170110,25.430007587196872,76217
762170111,17.889006392788872,76217
762170114,12.580467579275018,76217
762170115,33.10741828041002,76217
762170116,36.61641662833279,76217
762310101,34.607760198688226,76231
762310102,23.359502748328865,76231
762310103,39.53467645148148,76231
762310104,28.17304862229048,76231
762310105,30.591107688644556,76231
762310106,36.57579388136707,76231
762310107,,76231
762310108,,76231
762590101,14.810412536129128,76259
762590102,14.854883425975734,76259
762590103,20.76726646358735,76259
762590104,15.083219989567114,76259
762590105,21.340587143146905,76259
762590106,23.852296560269608,76259
762590107,13.649063827773082,76259
762590109,21.217055094568952,76259
762590110,,76259
762590111,14.880952380952351,76259
763510101,,76351
763510102,13.059860292167462,76351
763510103,,76351
763510104,11.93038826200838,76351
763510105,,76351
763510106,,76351
763510107,,76351
763510108,9.518645234526074,76351
763510201,10.246909593410095,76351
763510301,,76351
763510302,7.644960424130465,76351
763510303,,76351
763510304,,76351
763510401,11.164544633488154,76351
763510402,15.672549620323935,76351
763510403,16.501863377077232,76351
763510404,27.53757363627811,76351
763510405,25.937900447294947,76351
763510501,24.765179182050378,76351
763510502,,76351
763510503,,76351
763510504,,76351
763510505,,76351
763510506,,76351
763510507,,76351
763510601,30.6328432425847,76351
763510602,30.40509431829193,76351
763510701,14.503529732043113,76351
763510702,11.029840779460338,76351
763510703,25.22475257387764,76351
763510801,29.68695189509903,76351
763510802,23.193605319177568,76351
763510803,23.573389913831335,76351
763510901,38.68831093841793,76351
763510902,42.82416429385552,76351
763511001,22.280199396049596,76351
763511101,18.00821517113692,76351
763511102,29.592823150195102,76351
763511201,23.60778397780442,76351
763511202,13.469409653210278,76351
763511203,12.163499997725735,76351
763511204,,76351
763511302,46.770545804656564,76351
763511303,32.719846923651666,76351
763511501,11.076228057332926,76351
763511502,14.821313849142863,76351
763511503,24.527209687928956,76351
763511601,,76351
763511602,14.840512785035985,76351
763511603,,76351
763511701,19.103735193832012,76351
763511702,16.224944622318034,76351
763511703,13.619828199544678,76351
763511704,26.38009156050849,76351
763511801,19.907634756319,76351
763511802,13.229297863022735,76351
763511803,14.262198562003462,76351
763511804,37.35148341698895,76351
763511901,29.207138779675386,76351
763511902,39.533348304071076,76351
763512001,24.64446224940578,76351
763512101,,76351
763512301,32.682902969721006,76351
763512302,41.03837326612888,76351
763512303,47.169628036110815,76351
763512304,43.9329231628303,76351
763512305,40.82229755998956,76351
763512306,20.841810997076802,76351
763512307,34.036549702125505,76351
763512308,45.17638887866608,76351
763512309,37.43646449632483,76351
