iris,com,tx_f,tx_tot_et,ind_jeune,tx_tot_empl,tx_tot_infbac,tx_tot_diplbac,tx_tot_diplbac2,tx_tot_men1,tx_tot_fam_mono,tx_l_2piec,tx_l_5piec,tx_l_vacant,l_nbpers
490070101,49007,0.5075640854158683,0.055568633778010794,2.2430552317888854,0.4562908803872814,0.33675820146485713,0.17457549223620838,0.4886663043758622,0.7030813944343728,0.030032595424782003,0.3508721126717481,0.08261973943365825,0.10667175732275884,1.4494605986754872
490070102,49007,0.5933448500806986,0.015410162454785345,0.47634734837410164,0.561920828923678,0.43270656153709136,0.15927359842445227,0.40801984003845637,0.6716770294086007,0.04169843745186642,0.3372534983991627,0.10691387445519841,0.07638029881417831,1.4869729990663194
490070103,49007,0.5457850876305331,0.07029242327879766,1.3276927195120802,0.5312317199534802,0.43898396273718415,0.20428942162685082,0.3567266156359651,0.5242583795127703,0.08895061975510224,0.16528733679928934,0.1808713296416056,0.0816975251803255,1.8114677885876718
490070104,49007,0.652984786988376,0.03303725237892612,1.7741412494299367,0.44689010942521995,0.30189247202041797,0.2133124846965054,0.4847950432830766,0.6253175204078706,0.03905612784050961,0.25571768529213496,0.12460575272675224,0.12459942542562337,1.5144267418401278
490070105,49007,0.5687555731810627,0.028550210459920417,1.2028986679111568,0.4538881432599014,0.26414776419422104,0.20839958142150017,0.5274526552544203,0.6664163569132701,0.0299955602973953,0.2772809522611504,0.13994253941222162,0.1068541660027988,1.4687022780538375
490070106,49007,0.560594724823426,0.08071255250995951,2.155653614569253,0.5059454275310477,0.3693412643038198,0.19160586067212013,0.43905287450851066,0.6704702387768898,0.044596892397683045,0.3571949633851996,0.04108016073941897,0.10390466005598206,1.4831927279345787
490070107,49007,0.5494731256720751,0.05145035674933717,1.2979967720819632,0.4851779055230816,0.2906932961251099,0.18730303084961175,0.5220036736708007,0.6827619377109305,0.03188232640481009,0.3029614078737699,0.09043149440048957,0.13725996649593486,1.4076580530472131
490070108,49007,0.5486586523381783,0.049743175155194545,0.4813991780969075,0.5381033399014388,0.5255171742484839,0.1722618218068633,0.30222100394465284,0.5997398892718532,0.0848087730857663,0.23614138424616476,0.1594957800623776,0.09713415566933134,1.6268592066906138
490070109,49007,0.578173451531647,0.022534085921922437,0.9071879726025863,0.440806238457689,0.42612481332020774,0.1642740878528444,0.40960109882694784,0.715058761623005,0.03126259793277328,0.3415636726033011,0.09331588964727078,0.08058707827125526,1.4450339004930515
490070110,49007,0.5436061377592473,0.05787245174844862,1.1057722256794889,0.5144903802806499,0.23930831889298923,0.1284497127684087,0.6322419676716194,0.5114842676507392,0.036351316330732915,0.1430639666999328,0.4192109318224369,0.13649318045488684,1.8818425480512326
490070202,49007,0.5283589536990481,0.05110713105766146,1.4133856441377255,0.6054293796212795,0.3274360285554217,0.16171842220278068,0.5108455484591641,0.5714206739905446,0.047878570302720316,0.3279109186383773,0.1306064767781559,0.07256827885218306,1.6592421835450937
490070203,49007,0.488959276379899,0.09474111277358369,0.8600908939307538,0.47269478514285945,0.5693840606200036,0.15076252710651314,0.2798534122734834,0.5737774801637465,0.07151262798553813,0.22905758555827338,0.19225868309997632,0.09311736271073646,1.7536124762716767
490070204,49007,0.5102373654965789,0.01989812251437766,1.061686931886985,0.6819461242196496,0.43905813786503817,0.14534965000354122,0.4155922121314205,0.3988007717129631,0.07681870212700853,0.1810617309155233,0.32971589904786164,0.04524450412863941,2.032486712581984
490070301,49007,0.5468916705279852,0.03998448983237856,1.259453520660634,0.45074347158754713,0.28778372968443994,0.13524751722410372,0.5769687524774364,0.6068262019288394,0.032501462431827804,0.2947847110309684,0.2317151422841932,0.07350831685213047,1.671969183668185
490070302,49007,0.5503275785016168,0.021456822988489426,1.0363674187865026,0.5791716248999589,0.42064355917077156,0.16430914632567764,0.41504729450355066,0.5828737302763639,0.04263928529487646,0.30582450416794854,0.21527630606865364,0.08139267375276336,1.6994020236418754
490070303,49007,0.5532767361224377,0.015413792806432337,0.5936013640262324,0.5424032389467425,0.4565376547900295,0.16179783291854502,0.38166451229142556,0.5964951571160668,0.04407484027330834,0.17453304454388505,0.2599020216330449,0.0639052182551553,1.6338090672547168
490070304,49007,0.5056162730707339,0.033965132600212423,1.2266581196789959,0.635588360589598,0.5401550178208699,0.1749542777626842,0.2848907048307923,0.37455950823394574,0.08428629574762327,0.12136876906786687,0.3644497073095122,0.0450157864678267,2.1525794616547187
490070401,49007,0.539881460012429,0.036015842466916526,1.1218479515976547,0.5277951976196833,0.3106741815095994,0.15552692469958831,0.5337988931028499,0.588940540937584,0.04894016183585552,0.23821386662407104,0.20730542280043388,0.08128772002379499,1.6609009731829694
490070402,49007,0.5803189780754332,0.020112119562956367,0.690102449948515,0.5981232455020925,0.32878088831976304,0.14864430181398472,0.5225748098662523,0.4946609529433197,0.06596034526900474,0.2173988422625682,0.3021106095328718,0.05883019271456436,1.8044683089695508
490070403,49007,0.5469650943338742,0.05783427477717417,1.8751887306306199,0.5291856242690984,0.5731926519209782,0.16305261978282692,0.2637547289067403,0.3881647332673109,0.1463135540836952,0.05890084244980911,0.282316842511112,0.060780788928513206,2.2379828175897374
490070404,49007,0.5622052263704695,0.05106608323877974,0.750439817063936,0.5308697744914042,0.6173325365415698,0.14720301632918925,0.23546444712924103,0.518680103577801,0.07588175843114732,0.10326450581030933,0.1940239086709541,0.08997950487713746,1.774454757388849
490070405,49007,0.5475765503959588,0.037841774046449464,1.0637490802505198,0.6429573297491249,0.36537408306320984,0.16223145413731374,0.47239446279947644,0.5766640890063939,0.05800470023124042,0.23465027047407053,0.18221523983047846,0.07878747109871259,1.6354473279992885
490070406,49007,0.5651963476123337,0.018177566668251127,0.7298753487393753,0.606585542631013,0.5573632953537361,0.1454554410543927,0.2971812635918712,0.46250013537491935,0.10836762624592387,0.14994649212153913,0.24815028866684563,0.05671095315253897,1.9091406641038304
490070407,49007,0.4835342128984748,0.0265232486593987,1.4565256600726364,0.6071085420461318,0.37030944971439433,0.17944808838414572,0.45024246190145983,0.47403203382826925,0.042215541732616685,0.17232166350786815,0.2881307361149006,0.06716593615078514,1.8890504692673027
490070501,49007,0.5594622372989221,0.04858944254249969,2.078141567012651,0.49621396438246934,0.5676164367946586,0.17933236125580318,0.2530512007992867,0.5360208120412593,0.10571883858729927,0.1916775501338912,0.13684553745633066,0.06162582577367365,1.8753105784550883
490070502,49007,0.5438656787850024,0.047705840087771595,1.4626833099294536,0.5205562149830938,0.5867783903021955,0.15661161977065405,0.2566099892415932,0.5945550695303754,0.07218866475558977,0.19434264495431022,0.16562434373656892,0.05438251395007916,1.6959729439231264
490070503,49007,0.5456449676262856,0.11543441549373498,1.4445966896905822,0.3950175606329355,0.7098302896000834,0.1301564741963414,0.16001323560259065,0.47248008599729624,0.11307003709946786,0.24544273596501373,0.20549984662994436,0.0574364497895024,1.8637196687675917
490070504,49007,0.5121754334350719,0.10026174002480558,1.6118411806302102,0.43986537498549944,0.6679907039474701,0.12291200226501742,0.20909729447474784,0.5352410785479091,0.12901882090571698,0.1765025615639205,0.1611609170283326,0.04767598126031415,1.9177818103753215
490070601,49007,0.5596528806838185,0.023925788433853745,0.8640229815179826,0.6982575041024791,0.4082105225642324,0.14712429169569416,0.4446651864283927,0.5429851028181579,0.05350032898514743,0.3594899649648121,0.08861174990083359,0.045305714863165564,1.6918639283171797
490070602,49007,0.5682919441865439,0.039072173753382004,0.7404980907856561,0.5707619227834355,0.6552529778706512,0.12058323637554325,0.22416378628656777,0.5889887345289991,0.08513566758949256,0.22479179038911448,0.19552645162376808,0.08699557753375434,1.8354011128403929
490070603,49007,0.5525289327341979,0.014329034631217704,0.960308963136098,0.6155889438509936,0.4856955254340131,0.15083355485053412,0.3634709191422657,0.5403171365906979,0.06416880264982087,0.22555346152471314,0.2135758400016944,0.05256022080866349,1.763697958360301
490070605,49007,0.5067182677018588,0.018550263592868373,1.251868522088588,0.6583100663850693,0.5869019510006704,0.14859873476762425,0.2644993142317053,0.1852802764231545,0.09237469179917678,0.03925433084095842,0.6599854474625352,0.05322309607003493,2.7509798209235314
490070701,49007,0.5762090936331988,0.03544983514904953,0.9483026883725454,0.532546019300228,0.570400733540368,0.1593206227414573,0.27027864371817467,0.34962286937892484,0.11194925698773192,0.1174426209379736,0.4440715970402613,0.03548344458935617,2.2641653673810813
490070703,49007,0.5525495006106168,0.04383559594590949,1.2966173515596162,0.6116399686524815,0.5727128956524887,0.15097430687116115,0.2763127974763502,0.3713246495512,0.07808637929533045,0.15004273864622272,0.3268595192222544,0.04859741592275194,2.102698265424812
490070704,49007,0.5682563224167096,0.034321913851712474,1.7836570214631122,0.6140419000231824,0.5080825968137763,0.1690156709622317,0.32290173222399193,0.5495684195924797,0.060583332050224564,0.23678085915811004,0.1519512734851303,0.05458331316946712,1.745822803864045
490070802,49007,0.48644186351580293,0.021535198617111076,2.138552430973465,0.6755395338041785,0.5762629921057533,0.20744534620656596,0.21629166106253989,0.2734670295188592,0.14318151515292615,0.09001551668374295,0.36979579546145314,0.013056426908420465,2.4263650762523876
490070803,49007,0.5464709890230738,0.05841668973787811,0.7536028275937532,0.5591921884419316,0.7822510823392734,0.11933937907798788,0.09840954009739933,0.46886242369245706,0.08436245792921561,0.12362455958233606,0.20712105610163106,0.04137885111663493,1.9814226521415785
