code,pop_2013,pop_2018,evol_pop_pct
QP093025,2001.0,2434.0,21.63918040979511
QP093026,2223.0,2485.0,11.78587494376968
QP093027,1827.0,1868.0,2.244116037219479
QP093028,114891.0,126034.0,9.698757953190418
QP093029,7306.0,7083.0,-3.0522857924993207
QP093030,10654.0,10808.0,1.4454664914586024
QP093031,11390.0,10160.0,-10.798946444249346
QP093032,1450.0,1457.0,0.4827586206896495
QP093033,2636.0,2906.0,10.242792109256449
QP093034,1484.0,1484.0,0.0
QP093035,9998.0,10761.0,7.631526305261049
QP093036,2093.0,1968.0,-5.97228858098423
QP093037,4498.0,4901.0,8.959537572254339
QP093038,2196.0,1675.0,-23.724954462659376
QP093039,40243.0,40066.0,-0.43982804462887604
QP093040,7367.0,7772.0,5.4974888014116985
QP093041,2207.0,2614.0,18.44132306298143
QP093042,7024.0,7143.0,1.694191343963558
QP093043,9607.0,9852.0,2.5502237951493756
QP093044,2021.0,2228.0,10.242454230578923
QP093045,8351.0,7648.0,-8.418153514549154
QP093046,3065.0,2884.0,-5.905383360522021
QP093047,3638.0,3339.0,-8.218801539307307
QP093048,18454.0,18434.0,-0.10837758751490734
QP093049,9250.0,9773.0,5.6540540540540585
QP093050,5689.0,5722.0,0.5800667955703886
QP093051,6901.0,7063.0,2.34748587161282
QP093052,9587.0,10156.0,5.935120475644107
QP093053,7297.0,7244.0,-0.7263258873509648
QP093054,45563.0,45207.0,-0.7813357329412018
QP093055,16093.0,16751.0,4.088734232274893
QP093056,4760.0,4586.0,-3.6554621848739477
QP093057,1785.0,1821.0,2.0168067226890685
QP093058,7157.0,7001.0,-2.1796842252340354
QP093059,1733.0,1598.0,-7.789959607616847
QP093060,7376.0,7441.0,0.8812364425162755
QP093061,3976.0,3943.0,-0.8299798792756552
QP093062,3641.0,3635.0,-0.1647898928865743
QP093063,1662.0,2063.0,24.12755716004813
QP094001,1382.0,1667.0,20.622286541244584
QP094002,1708.0,1871.0,9.54332552693209
QP094003,5301.0,5024.0,-5.2254291643086255
QP094004,3346.0,3082.0,-7.890017931858939
QP094005,7138.0,7081.0,-0.7985430092462886
QP094006,1149.0,1168.0,1.653611836379465
QP094007,1032.0,1824.0,76.74418604651163
QP094008,2758.0,2926.0,6.091370558375631
QP094009,5079.0,5398.0,6.2807639299074625
QP094010,1620.0,1947.0,20.185185185185194
QP094011,1065.0,1229.0,15.399061032863859
QP094012,3680.0,3734.0,1.4673913043478315
QP094013,11009.0,10795.0,-1.943864111181759
QP094014,1999.0,3283.0,64.232116058029
QP094015,1979.0,2066.0,4.396159676604339
QP094016,2390.0,3364.0,40.7531380753138
QP094017,1716.0,1682.0,-1.9813519813519864
QP094018,1491.0,1201.0,-19.45003353454058
QP094019,867.0,1004.0,15.801614763552486
QP094020,1207.0,952.0,-21.126760563380287
QP094021,3066.0,2669.0,-12.948467058056101
QP094022,1979.0,2008.0,1.4653865588681203
QP094023,1475.0,1407.0,-4.610169491525429
QP094024,4001.0,3969.0,-0.799800049987498
QP094025,479.0,510.0,6.471816283924836
QP094026,4838.0,5072.0,4.836709384042992
QP094027,12303.0,11914.0,-3.1618304478582493
QP094028,1890.0,1839.0,-2.6984126984127
QP094029,1563.0,1234.0,-21.049264235444653
QP094030,2378.0,2351.0,-1.1354079058031985
QP094031,7181.0,7187.0,0.08355382258737887
QP094032,2655.0,2674.0,0.7156308851224091
QP094033,1577.0,1735.0,10.019023462270127
QP094034,2425.0,2390.0,-1.4432989690721598
QP094035,10107.0,10267.0,1.5830612446819048
QP094036,2317.0,2498.0,7.811825636599057
QP094037,3041.0,3620.0,19.03978954291352
QP094038,7065.0,7422.0,5.0530785562632685
QP094039,1914.0,2026.0,5.851619644723094
QP094040,1683.0,1746.0,3.743315508021383
QP094041,5794.0,5672.0,-2.105626510182945
QP094042,2259.0,1908.0,-15.537848605577686
QP095001,1477.0,1482.0,0.3385240352064889
QP095002,765.0,826.0,7.973856209150321
QP095003,1732.0,2123.0,22.57505773672055
QP095004,2175.0,2541.0,16.827586206896548
QP095005,14127.0,13729.0,-2.8173002052806706
QP095006,9258.0,9709.0,4.871462518902581
QP095007,1240.0,1588.0,28.06451612903227
QP095008,2763.0,2906.0,5.175533840028956
QP095009,4448.0,4539.0,2.0458633093525247
QP095010,1486.0,1313.0,-11.64199192462988
QP095011,9076.0,9630.0,6.104010577346841
QP095012,1147.0,1347.0,17.43679163034002
QP095013,1740.0,1828.0,5.057471264367819
QP095014,2107.0,1800.0,-14.570479354532505
QP095015,3211.0,3156.0,-1.7128620367486747
QP095016,2408.0,2276.0,-5.481727574750828
QP095017,3136.0,3014.0,-3.890306122448983
QP095018,1099.0,1027.0,-6.551410373066425
QP095019,1489.0,1488.0,-0.0671591672263272
QP095020,1420.0,1321.0,-6.971830985915495
QP095021,2468.0,2641.0,7.009724473257695
QP095022,1079.0,1202.0,11.399443929564402
QP095023,1687.0,1752.0,3.8529934795495047
QP095024,1151.0,1238.0,7.558644656820146
QP095025,2962.0,3487.0,17.72451046590142
QP095026,1339.0,1393.0,4.032860343539957
QP095027,4726.0,4972.0,5.205247566652571
QP095028,1016.0,1060.0,4.330708661417315
QP095029,1055.0,1172.0,11.090047393364921
QP095030,1976.0,1858.0,-5.971659919028339
QP095031,8210.0,8413.0,2.472594397076744
QP095032,30892.0,30757.0,-0.43700634468470945
QP095033,35912.0,36637.0,2.0188237914903207
QP095034,15243.0,15382.0,0.9118939841238571
QP095035,1036.0,1062.0,2.5096525096525157
QP095036,4267.0,4438.0,4.007499414108273
QP095037,2802.0,2762.0,-1.4275517487508882
QP095038,15355.0,16527.0,7.6326929338977445
QP095039,2479.0,2525.0,1.8555869302137928
QP095040,3131.0,3351.0,7.02650910252316
QP095041,2681.0,2754.0,2.7228646027601666
QP971001,4138.0,3674.0,-11.213146447559208
QP971002,4407.0,4041.0,-8.304969366916271
QP971003,11037.0,9871.0,-10.564464981426113
QP971004,2681.0,2084.0,-22.26781051846326
QP971005,4955.0,4193.0,-15.378405650857719
QP971006,3119.0,3090.0,-0.9297851875601171
QP971007,1951.0,1639.0,-15.991799077396207
QP971008,3739.0,3236.0,-13.452794864937145
QP971009,2969.0,3023.0,1.8187942068036422
QP971010,1806.0,1495.0,-17.220376522702107
QP971011,1716.0,1460.0,-14.918414918414925
QP971012,2546.0,2804.0,10.133542812254515
QP971013,1547.0,1431.0,-7.4983839689722
QP971014,5373.0,5144.0,-4.262050995719335
QP971015,4197.0,3811.0,-9.19704550869669
QP971016,2737.0,2550.0,-6.8322981366459645
QP972001,12062.0,10367.0,-14.052395954236442
QP972002,4721.0,4072.0,-13.747087481465792
QP972003,3276.0,2624.0,-19.9023199023199
QP972004,2237.0,2226.0,-0.49172999552973273
QP972005,1840.0,1754.0,-4.673913043478262
QP972006,1748.0,2031.0,16.189931350114417
QP972007,1432.0,1227.0,-14.315642458100564
QP973001,1699.0,1941.0,14.243672748675685
QP973002,1850.0,2211.0,19.513513513513516
QP973003,1288.0,1721.0,33.618012422360245
QP973004,3497.0,4208.0,20.33171289676865
QP973005,2661.0,2825.0,6.163096580232996
QP973006,1055.0,1140.0,8.056872037914697
QP973007,1789.0,1693.0,-5.366126327557296
QP973008,3005.0,3382.0,12.545757071547413
QP973009,1919.0,3195.0,66.49296508598228
QP973010,1106.0,960.0,-13.200723327305608
QP973011,5681.0,7497.0,31.96620313325118
QP973012,2061.0,2335.0,13.294517224648228
QP973013,2401.0,2796.0,16.451478550603916
QP973014,4104.0,3784.0,-7.797270955165692
QP973015,2485.0,2235.0,-10.060362173038229
QP973016,8286.0,6951.0,-16.111513396089794
QP973017,3689.0,6465.0,75.25074545947412
QP973018,3054.0,4236.0,38.7033398821218
QP973019,2316.0,2067.0,-10.75129533678757
QP973020,2796.0,3424.0,22.460658082975684
QP973021,9146.0,11768.0,28.668270282090536
QP973022,1635.0,1621.0,-0.8562691131498434
QP973023,2959.0,2649.0,-10.476512335248401
QP973024,538.0,814.0,51.3011152416357
QP973025,1442.0,1711.0,18.65464632454923
QP973026,678.0,1437.0,111.94690265486726
QP973027,4730.0,4148.0,-12.304439746300211
QP973028,3111.0,3125.0,0.4500160720025681
QP973029,4711.0,6092.0,29.314370621948637
QP973030,9155.0,14205.0,55.1611141452758
QP973031,3740.0,4714.0,26.04278074866311
QP973032,5815.0,6193.0,6.500429922613926
QP974001,2996.0,2789.0,-6.909212283044064
QP974002,8732.0,8728.0,-0.04580852038479355
QP974003,1467.0,1368.0,-6.748466257668717
QP974004,3534.0,3214.0,-9.054895302773058
QP974005,2137.0,2179.0,1.9653720168460564
QP974006,2832.0,2645.0,-6.603107344632764
QP974007,2053.0,1904.0,-7.257671699951295
QP974008,1131.0,1101.0,-2.652519893899208
QP974009,2364.0,2536.0,7.275803722504226
QP974010,2990.0,2723.0,-8.929765886287623
QP974011,3796.0,4670.0,23.024236037934664
QP974012,6106.0,5718.0,-6.354405502784144
QP974013,3002.0,3179.0,5.896069287141903
QP974014,1290.0,1252.0,-2.9457364341085257
QP974015,2192.0,2001.0,-8.713503649635035
QP974016,1983.0,2414.0,21.734745335350468
QP974017,4511.0,4411.0,-2.2168033695411204
QP974018,23426.0,20845.0,-11.017672671390766
QP974019,1006.0,946.0,-5.964214711729621
QP974020,2042.0,1796.0,-12.04701273261508
QP974021,6171.0,5589.0,-9.431210500729215
QP974022,4534.0,5072.0,11.865902073224532
QP974023,1214.0,1037.0,-14.579901153212516
QP974024,1324.0,1253.0,-5.36253776435045
QP974025,11491.0,10699.0,-6.892350535201464
QP974026,1221.0,1402.0,14.82391482391483
QP974027,2899.0,2503.0,-13.659882718178684
QP974028,789.0,1048.0,32.82636248415716
QP974029,1700.0,1549.0,-8.882352941176475
QP974030,1263.0,1322.0,4.6714172604908955
QP974031,2337.0,1881.0,-19.512195121951216
QP974032,18444.0,19311.0,4.700715679895895
QP974033,1926.0,1898.0,-1.4537902388369717
QP974034,993.0,998.0,0.5035246727089548
QP974035,1442.0,1518.0,5.270457697642161
QP974036,4415.0,4435.0,0.45300113250283935
QP974037,2005.0,1769.0,-11.770573566084785
QP974038,1363.0,1211.0,-11.151870873074099
QP974039,1496.0,1642.0,9.75935828877006
QP974040,2419.0,2224.0,-8.061182306738324
QP974041,1174.0,1059.0,-9.795570698466783
QP974042,1547.0,1384.0,-10.53652230122818
QP974043,2151.0,1958.0,-8.972570897257093
QP974044,1168.0,1064.0,-8.904109589041099
QP974045,1998.0,2363.0,18.268268268268262
QP974046,1411.0,1275.0,-9.638554216867467
QP974047,2349.0,2367.0,0.766283524904221
QP974048,1798.0,2214.0,23.13681868743047
QP974049,895.0,848.0,-5.251396648044693
QP976001,3319.0,3613.0,8.858089786080136
QP976002,1379.0,1529.0,10.877447425670784
QP976003,3673.0,5728.0,55.948815682003804
QP976004,2380.0,2833.0,19.03361344537815
QP976005,1304.0,1891.0,45.01533742331287
QP976006,3233.0,4068.0,25.827404887101757
QP976007,1616.0,1907.0,18.007425742574256
QP976008,1160.0,1627.0,40.258620689655174
QP976009,2475.0,2141.0,-13.494949494949493
QP976010,5775.0,6721.0,16.380952380952387
QP976011,3336.0,3646.0,9.292565947242215
QP976012,1609.0,1641.0,1.9888129272840338
QP976013,3070.0,3958.0,28.925081433224765
QP976014,2355.0,3656.0,55.24416135881105
QP976015,2067.0,2920.0,41.267537493952574
QP976016,1224.0,1955.0,59.72222222222223
QP976017,2970.0,4145.0,39.56228956228956
QP976018,1882.0,2309.0,22.688629117959614
QP976019,784.0,751.0,-4.2091836734693855
QP976020,9130.0,10436.0,14.304490690032857
QP976021,7727.0,8954.0,15.879383978258055
QP976022,3783.0,3617.0,-4.388051810732218
QP976023,12127.0,14944.0,23.22915807701822
QP976024,22664.0,28285.0,24.80144722908577
QP976025,3323.0,3269.0,-1.625037616611491
QP976026,2596.0,2538.0,-2.234206471494604
QP976027,3994.0,4269.0,6.885327991987977
QP976028,1921.0,1626.0,-15.356585111920873
QP976029,3729.0,3095.0,-17.00187717886833
QP976030,2295.0,2968.0,29.324618736383435
QP976031,3295.0,3662.0,11.138088012139601
QP976032,2250.0,3082.0,36.977777777777774
QP976033,8798.0,9260.0,5.251193453057512
QP976034,5168.0,7470.0,44.543343653250766
QP976035,2527.0,3244.0,28.373565492679063
QP976036,2643.0,3043.0,15.134317063942483
QP978001,6682.0,6445.0,-3.5468422627955687
QP978002,3217.0,3126.0,-2.8287224121852694
QP987001,221.0,227.0,2.714932126696823
QP987002,1166.0,1127.0,-3.344768439108059
QP987003,252.0,250.0,-0.7936507936507908
QP987004,214.0,200.0,-6.542056074766355
QP987005,789.0,776.0,-1.6476552598225558
QP987006,1010.0,1039.0,2.871287128712874
QP987007,801.0,775.0,-3.2459425717852652
QP987008,1284.0,1550.0,20.716510903426787
QP987009,401.0,339.0,-15.461346633416461
QP987010,474.0,449.0,-5.27426160337553
QP987011,2025.0,2001.0,-1.1851851851851891
QP987012,377.0,401.0,6.366047745358094
QP987013,827.0,852.0,3.022974607013307
QP987014,292.0,327.0,11.986301369863007
QP987015,1647.0,1630.0,-1.032179720704307
QP987016,830.0,734.0,-11.566265060240966
QP987017,2770.0,2754.0,-0.5776173285198527
QP987018,249.0,300.0,20.481927710843383
QP987019,788.0,677.0,-14.08629441624365
QP987020,1212.0,1126.0,-7.095709570957098
QP987021,2290.0,2274.0,-0.6986899563318771
QP987022,213.0,250.0,17.37089201877935
QP987023,176.0,176.0,0.0
QP987024,898.0,881.0,-1.8930957683741645
QP987025,1387.0,1441.0,3.893294881038223
QP987026,539.0,609.0,12.987012987012992
QP987027,328.0,357.0,8.841463414634143
QP987028,388.0,365.0,-5.927835051546393
QP987029,433.0,514.0,18.706697459584287
QP987030,941.0,927.0,-1.4877789585547307
QP987031,309.0,360.0,16.50485436893203
QP987032,499.0,486.0,-2.605210420841686
QP987033,116.0,114.0,-1.7241379310344862
QP987034,995.0,965.0,-3.015075376884424
QP987035,327.0,319.0,-2.4464831804281384
QP987036,662.0,680.0,2.7190332326284095
QP987037,2280.0,2387.0,4.69298245614036
QP987038,1216.0,1157.0,-4.851973684210531
QP987039,1631.0,1838.0,12.691600245248313
QP987040,268.0,259.0,-3.3582089552238847
QP987041,142.0,146.0,2.8169014084507005
QP987042,946.0,938.0,-0.8456659619450302
QP987043,1021.0,1086.0,6.36630754162586
QP987044,494.0,558.0,12.955465587044523
QP987045,1387.0,1441.0,3.893294881038223
QP987046,2125.0,2274.0,7.011764705882362
QP987047,1249.0,1188.0,-4.88390712570056
QP987048,1181.0,1190.0,0.7620660457239525
QP987049,260.0,312.0,19.999999999999996
QP987050,731.0,746.0,2.0519835841313228
QP987051,493.0,544.0,10.344827586206895
QP987052,1103.0,1032.0,-6.4369900271985525
QP987053,313.0,314.0,0.31948881789136685
QP987054,368.0,438.0,19.02173913043479
QP987055,2029.0,1984.0,-2.2178413011335607
QP987056,774.0,740.0,-4.392764857881137
QP987057,1544.0,1551.0,0.45336787564767
QP987058,2510.0,2584.0,2.948207171314743
QP987059,2232.0,1951.0,-12.589605734767028
QP987060,3016.0,2997.0,-0.6299734748010599
QP987061,424.0,491.0,15.801886792452823
QP987062,1405.0,1378.0,-1.9217081850533835
QP987063,746.0,721.0,-3.351206434316356
QP987064,555.0,474.0,-14.59459459459459
QP987065,1972.0,1902.0,-3.549695740365111
QP987066,1112.0,998.0,-10.251798561151082
QP987067,1641.0,1440.0,-12.24862888482633
QP987068,542.0,572.0,5.535055350553497
QP987069,250.0,263.0,5.200000000000005
QP987070,1324.0,1136.0,-14.199395770392753
QP987071,95.0,90.0,-5.263157894736848
QP987072,811.0,459.0,-43.403205918618994
QP987073,376.0,450.0,19.680851063829795
QP987074,579.0,625.0,7.9447322970638945
QP987075,1076.0,736.0,-31.59851301115242
QP987076,1020.0,1036.0,1.5686274509803866
