code_qpv,iris_controle,distance_pauvrete,niveau
QP034006,341720401,5.740016865481024,commune
QP034006,341720404,5.970145613461604,commune
QP034006,341720501,9.497727623840674,commune
QP034007,341720703,0.5069115356033933,commune
QP034007,341720502,1.1044015540365706,commune
QP034007,341720501,3.335605709492654,commune
QP034007,341720503,4.025899186823914,commune
QP034007,341720702,4.978642697268533,commune
QP034008,341720501,0.7022723761593284,commune
QP034008,341720502,1.5289317792967552,commune
QP034008,341720703,3.140244868936719,commune
QP034008,341720401,4.459983134518978,commune
QP034008,341720402,5.7968155490003355,commune
QP034009,341720401,1.2266498011856513,commune
QP034009,341720501,2.531060957173999,commune
QP034009,341720402,2.5634822156670083,commune
QP034009,341720502,4.762265112630082,commune
QP034009,341720703,6.373578202270046,commune
QP034010,341720503,1.7592325201572407,commune
QP034010,341720703,1.7597551310632795,commune
QP034010,341720702,2.7119760306018605,commune
QP034010,341720502,3.3710682207032434,commune
QP034010,341720705,5.180298138066746,commune
QP034011,341721701,0.5179819496128957,commune
QP034011,341722801,0.8655397807026617,commune
QP034011,341722502,1.957610359996444,commune
QP034011,341720705,2.6530351952665896,commune
QP034011,341721502,3.336608759582834,commune
QP034012,341720702,1.1213573027314752,commune
QP034012,341720705,1.3469648047334104,commune
QP034012,341720503,2.074100813176095,commune
QP034012,341721701,4.517981949612896,commune
QP034012,341722801,4.865539780702662,commune
QP034013,341720705,1.180298138066746,commune
QP034013,341720702,1.2880239693981395,commune
QP034013,341720503,2.2407674798427593,commune
QP034013,341721701,4.351315282946231,commune
QP034013,341722801,4.698873114035997,commune
QP034014,341720703,0.7264217977299481,commune
QP034014,341720502,2.337734887369912,commune
QP034014,341720503,2.792565853490572,commune
QP034014,341720702,3.745309363935192,commune
QP034014,341720501,4.5689390428259955,commune
QP034015,341720702,0.4119760306018563,commune
QP034015,341720503,0.5407674798427635,commune
QP034015,341720705,2.880298138066742,commune
QP034015,341720703,4.059755131063284,commune
QP034015,341720502,5.671068220703248,commune
QP034016,341080302,17.959115929972167,commune
QP034016,341080101,25.93116100521486,commune
QP034016,341080201,26.748511595282306,commune
QP034016,341080307,30.763803688360646,commune
QP034016,341080305,30.779524764396882,commune
QP034017,343010103,24.50702561439845,commune
QP034017,343010104,27.65082086799898,commune
QP034017,343011201,29.38668145284979,commune
QP034017,343010102,32.55304817225854,commune
QP034017,343010402,32.76359070075892,commune
QP034018,343010103,4.207025614398447,commune
QP034018,343010104,7.350820867998976,commune
QP034018,343011201,9.086681452849785,commune
QP034018,343010102,12.253048172258541,commune
QP034018,343010402,12.463590700758914,commune
QP034019,340030101,0.173726717882964,commune
QP034019,340030102,12.956811342248386,commune
QP034019,340030201,20.96739867606956,commune
QP034019,340030103,25.165677841037205,commune
QP034019,340030106,25.215069633177706,commune
QP034021,341450101,2.5245294154477094,commune
QP034021,341450102,21.14206828167912,commune
QP034021,341450103,21.648530903883902,commune
QP034021,341450106,21.780959533167746,commune
QP034021,341450109,26.09249195951594,commune
QP035001,352880204,12.589911009856362,commune
QP035001,352880203,18.829776314409404,commune
QP035001,352880101,22.254789542115034,commune
QP035001,352880206,24.307710466212917,commune
QP035001,352880104,25.202011321525553,commune
QP035002,352381203,0.34349081658707803,commune
QP035002,352381102,0.42537964868940037,commune
QP035002,352381106,2.9219270201490772,commune
QP035002,352380501,4.198099108445277,commune
QP035002,352381004,4.2613745036963735,commune
QP035003,352381203,0.15650918341292197,commune
QP035003,352381102,0.9253796486894004,commune
QP035003,352381106,2.4219270201490772,commune
QP035003,352380501,3.698099108445277,commune
QP035003,352381004,4.7613745036963735,commune
QP035004,352380501,1.1352342248880447,commune
QP035004,352381106,2.4114063131842443,commune
QP035004,352381104,2.6370797799369186,commune
QP035004,352381105,3.3183408360759756,commune
QP035004,352381203,4.9898425167462435,commune
QP035005,352381106,0.5552603534824101,commune
QP035005,352380501,1.8314324417786096,commune
QP035005,352381203,2.023175850079589,commune
QP035005,352381102,2.7920463153560675,commune
QP035005,352381104,5.603746446603573,commune
QP035006,352381203,0.32317585007958627,commune
QP035006,352381102,1.0920463153560647,commune
QP035006,352381106,2.255260353482413,commune
QP035006,352380501,3.5314324417786125,commune
QP035006,352381004,4.928041170363038,commune
QP036001,360440501,1.8820097047305069,commune
QP036001,360440901,22.538121240261667,commune
QP036001,360441201,26.22881261627149,commune
QP036001,360440801,27.02332744658487,commune
QP036001,360440101,28.865289629930604,commune
QP036002,360440501,8.58200970473051,commune
QP036002,360440901,29.23812124026167,commune
QP036002,360441201,32.92881261627149,commune
QP036002,360440801,33.723327446584875,commune
QP036002,360440101,35.565289629930604,commune
QP036003,360440501,6.91799029526949,commune
QP036003,360440901,13.73812124026167,commune
QP036003,360441201,17.428812616271493,commune
QP036003,360440801,18.22332744658487,commune
QP036003,360440101,20.065289629930607,commune
QP036004,360880104,17.860348369991314,commune
QP036004,360880101,26.242080125469233,commune
QP036004,360880102,28.36220408643962,commune
QP036004,360880103,29.201975392122883,commune
QP036004,360880105,31.062224115618076,commune
QP037001,370030104,13.485851259187235,commune
QP037001,370030102,20.80944223838793,commune
QP037001,370030101,24.64177723060564,commune
QP037001,370030105,26.716785051513412,commune
QP037001,370030103,,commune
QP037002,371220201,21.10181924537053,commune
QP037002,371220101,26.631565298505127,commune
QP037002,371220701,35.51941360856608,commune
QP037002,371220702,35.68176277015799,commune
QP037002,371220102,36.78080253341252,commune
QP037003,371950102,21.710132930654282,commune
QP037003,371950101,,commune
QP037003,371950103,,commune
QP037003,371950104,,commune
QP037004,372330102,10.712543840971883,commune
QP037004,372330104,15.239654891099647,commune
QP037004,372330107,16.08528573502795,commune
QP037004,372330101,25.666295811839234,commune
QP037004,372330106,25.88534539040385,commune
QP037005,372611403,17.506484238026793,commune
QP037005,372610601,18.819293671593684,commune
QP037005,372612001,18.97117363280289,commune
QP037005,372610602,21.15030692091059,commune
QP037005,372610401,21.380285511391456,commune
QP037006,372611403,19.739817571360128,commune
QP037006,372610601,21.052627004927018,commune
QP037006,372612001,21.204506966136226,commune
QP037006,372610602,23.383640254243925,commune
QP037006,372610401,23.61361884472479,commune
QP037007,372611403,8.30648423802679,commune
QP037007,372610601,9.619293671593681,commune
QP037007,372612001,9.771173632802888,commune
QP037007,372610602,11.950306920910588,commune
QP037007,372610401,12.180285511391453,commune
QP037008,372611403,7.573150904693449,commune
QP037008,372610601,8.88596033826034,commune
QP037008,372612001,9.037840299469547,commune
QP037008,372610602,11.216973587577247,commune
QP037008,372610401,11.446952178058112,commune
QP037009,372611403,23.373150904693453,commune
QP037009,372610601,24.685960338260344,commune
QP037009,372612001,24.83784029946955,commune
QP037009,372610602,27.01697358757725,commune
QP037009,372610401,27.246952178058116,commune
QP037010,372611403,6.773150904693459,commune
QP037010,372610601,8.08596033826035,commune
QP037010,372612001,8.237840299469557,commune
QP037010,372610602,10.416973587577257,commune
QP037010,372610401,10.646952178058122,commune
QP037011,372611403,12.106484238026795,commune
QP037011,372610601,13.419293671593685,commune
QP037011,372612001,13.571173632802893,commune
QP037011,372610602,15.750306920910592,commune
QP037011,372610401,15.980285511391457,commune
QP037012,370030104,14.319184592520564,commune
QP037012,370030102,21.64277557172126,commune
QP037012,370030101,25.47511056393897,commune
QP037012,370030105,27.55011838484674,commune
QP037012,370030103,,commune
QP038001,381510306,5.83518360705083,commune
QP038001,381510301,16.318507464227,commune
QP038001,381510202,21.855005234740624,commune
QP038001,381510104,24.531257938341536,commune
QP038001,381510402,25.208957005641075,commune
QP038002,380530401,11.100843115977028,commune
QP038002,380530101,24.5800294805695,commune
QP038002,380530403,26.48367367852187,commune
QP038002,380530201,26.78575814581767,commune
QP038002,380530301,26.903431766760995,commune
QP038003,381510306,3.66481639294917,commune
QP038003,381510301,25.818507464227,commune
QP038003,381510202,31.355005234740624,commune
QP038003,381510104,34.03125793834154,commune
QP038003,381510402,34.708957005641075,commune
QP038004,381510306,3.2351836070508284,commune
QP038004,381510301,18.918507464227,commune
QP038004,381510202,24.455005234740625,commune
QP038004,381510104,27.131257938341538,commune
QP038004,381510402,27.808957005641076,commune
QP038005,381690108,0.9448526785881697,commune
QP038005,381690107,9.66786516651991,commune
QP038005,381690103,9.895948033442291,commune
QP038005,381690106,10.045084958915297,commune
QP038005,381690105,11.536946688095231,commune
QP038006,381850603,4.432081700938646,commune
QP038006,381850604,7.165411666309424,commune
QP038006,381850507,8.068040342444128,commune
QP038006,381850504,8.711061170607998,commune
QP038006,381850605,10.72493269210922,commune
QP038007,381850507,3.1680403424441295,commune
QP038007,381850504,3.8110611706079993,commune
QP038007,381850605,5.824932692109222,commune
QP038007,381850506,7.113883455844785,commune
QP038007,381850607,7.795061582471696,commune
QP038008,381850603,4.898748367605307,commune
QP038008,381850507,7.601373675777467,commune
QP038008,381850604,7.632078332976086,commune
QP038008,381850504,8.244394503941336,commune
QP038008,381850605,10.258266025442559,commune
QP038009,381850507,4.634707009110798,commune
QP038009,381850504,5.277727837274668,commune
QP038009,381850605,7.2915993587758905,commune
QP038009,381850603,7.865415034271976,commune
QP038009,381850506,8.580550122511454,commune
QP038010,383170101,19.146032783493418,commune
QP038010,383170105,19.555879954020945,commune
QP038010,383170104,20.05139169796783,commune
QP038010,383170102,,commune
QP038011,384210502,12.21589546059321,commune
QP038011,384210501,16.728914544366692,commune
QP038011,384210103,16.83747725963051,commune
QP038011,384210201,18.16956108990143,commune
QP038011,384210101,18.40380216808409,commune
QP038012,385630106,19.102469111918726,commune
QP038012,385630103,22.604725913951807,commune
QP038012,385630105,23.985199328626166,commune
QP038012,385630104,25.72523858873386,commune
QP038012,385630102,30.032598806708897,commune
QP038013,380530401,12.667509782643691,commune
QP038013,380530101,26.146696147236163,commune
QP038013,380530403,28.050340345188534,commune
QP038013,380530201,28.352424812484333,commune
QP038013,380530301,28.47009843342766,commune
QP038014,381930101,17.98068938162543,commune
QP038014,381930107,21.215818138860634,commune
QP038014,381930105,25.5616540717795,commune
QP038014,381930106,27.810469929388848,commune
QP038015,385530106,14.442245291340672,commune
QP038015,385530107,24.42509311329032,commune
QP038015,385530108,27.247437105696186,commune
QP038015,385530101,32.38586667244501,commune
QP038015,385530104,,commune
QP038016,385530106,11.575578624674005,commune
QP038016,385530107,21.558426446623653,commune
QP038016,385530108,24.38077043902952,commune
QP038016,385530101,29.519200005778345,commune
QP038016,385530104,,commune
QP038018,385440301,8.295736526895894,unite_urbaine
QP038018,385440101,21.83117341408355,unite_urbaine
QP038018,385440303,26.865763328728708,unite_urbaine
QP038018,385440201,27.09158824859233,unite_urbaine
QP038018,385440401,28.135790022789195,unite_urbaine
QP038019,385440301,3.9957365268958966,unite_urbaine
QP038019,385440101,17.531173414083554,unite_urbaine
QP038019,385440303,22.56576332872871,unite_urbaine
QP038019,385440201,22.791588248592333,unite_urbaine
QP038019,385440401,23.835790022789197,unite_urbaine
QP038021,692590403,0.1649981744048432,unite_urbaine
QP038021,692590204,0.6454874279767466,unite_urbaine
QP038021,691990302,0.8426413715802923,unite_urbaine
QP038021,690910202,1.5196799140157111,unite_urbaine
QP038021,692590401,1.9250152968525889,unite_urbaine
QP038022,385440301,4.929069860229234,unite_urbaine
QP038022,385440101,18.46450674741689,unite_urbaine
QP038022,385440303,23.499096662062048,unite_urbaine
QP038022,385440201,23.72492158192567,unite_urbaine
QP038022,385440401,24.769123356122535,unite_urbaine
QP038023,385440301,1.8290698602292323,commune
QP038023,385440101,15.36450674741689,commune
QP038023,385440303,20.399096662062046,commune
QP038023,385440201,20.62492158192567,commune
QP038023,385440401,21.669123356122533,commune
QP038024,385440301,12.262403193562562,commune
QP038024,385440101,25.79784008075022,commune
QP038024,385440303,30.832429995395376,commune
QP038024,385440201,31.058254915259,commune
QP038024,385440401,32.10245668945586,commune
QP038025,385440301,2.162403193562561,unite_urbaine
QP038025,385440101,15.697840080750218,unite_urbaine
QP038025,385440303,20.732429995395375,unite_urbaine
QP038025,385440201,20.958254915258998,unite_urbaine
QP038025,385440401,22.00245668945586,unite_urbaine
QP038026,385440301,3.4957365268958966,commune
QP038026,385440101,17.031173414083554,commune
QP038026,385440303,22.06576332872871,commune
QP038026,385440201,22.291588248592333,commune
QP038026,385440401,23.335790022789197,commune
QP039001,391980105,35.682008054005486,commune
QP039001,391980102,38.45698018344465,commune
QP039001,391980110,38.734207652298764,commune
QP039001,391980106,40.11310505187492,commune
QP039001,391980107,42.050625550897145,commune
QP039002,393000107,22.353704809362167,commune
QP039002,393000102,26.76639491117211,commune
QP039002,393000106,30.381895747892827,commune
QP039002,393000108,33.568018312622634,commune
QP039002,393000101,,commune
QP039003,394780103,17.94054289366776,commune
QP039003,394780104,24.821124048177822,commune
QP039003,394780102,31.832047297813048,commune
QP039003,394780101,31.927111681883343,commune
QP039004,394780103,12.14054289366777,commune
QP039004,394780104,19.021124048177832,commune
QP039004,394780102,26.032047297813058,commune
QP039004,394780101,26.127111681883353,commune
QP040001,400880102,12.521555119569989,commune
QP040001,400880103,16.919925230730378,commune
QP040001,400880106,17.878774218272646,commune
QP040001,400880107,18.978971560651516,commune
QP040001,400880105,20.27660126663877,commune
QP040002,400880102,16.788221786236655,commune
QP040002,400880103,21.186591897397044,commune
QP040002,400880106,22.145440884939312,commune
QP040002,400880107,23.24563822731818,commune
QP040002,400880105,24.543267933305437,commune
QP040003,400880102,13.654888452903322,commune
QP040003,400880103,18.05325856406371,commune
QP040003,400880106,19.01210755160598,commune
QP040003,400880107,20.11230489398485,commune
QP040003,400880105,21.409934599972104,commune
QP040004,401920104,21.84258208340943,commune
QP040004,401920105,23.694029809285023,commune
QP040004,401920106,30.244320040102686,commune
QP040004,401920107,31.100315331042175,commune
QP040004,401920101,33.53939840504909,commune
QP040005,401920104,19.209248750076096,unite_urbaine
QP040005,401920105,21.06069647595169,unite_urbaine
QP040005,401920106,27.610986706769353,unite_urbaine
QP040005,401920107,28.466981997708842,unite_urbaine
QP040005,401920101,30.90606507171576,unite_urbaine
QP041001,410180101,0.6760714897080291,commune
QP041001,410180102,1.6739886622862272,commune
QP041001,410180301,2.0834785070300654,commune
QP041001,410180901,6.069454983124849,commune
QP041001,410180302,17.017008638128225,commune
QP041002,412690102,1.2473830167721758,commune
QP041002,412690107,36.21298152099494,commune
QP041002,412690105,37.43633919008575,commune
QP041002,412690108,38.1916377855179,commune
QP041002,412690103,,commune
QP041003,411940107,25.034742350190772,commune
QP041003,411940104,32.84646677243964,commune
QP041003,411940106,34.5024956744151,commune
QP041003,411940103,35.03759900997076,commune
QP041003,411940109,40.14654356449057,commune
QP042001,421470102,19.357797243786237,commune
QP042001,421470202,31.090597749384614,commune
QP042001,421470201,34.03494125271396,commune
QP042001,421470301,34.16476526043603,commune
QP042001,421470101,,commune
QP042003,420440103,23.838954491841978,commune
QP042003,420440102,24.41229048976612,commune
QP042003,420440101,24.736318211793467,commune
QP042003,420440203,30.590846766062928,commune
QP042003,420440201,,commune
QP042004,420440103,17.705621158508645,commune
QP042004,420440102,18.27895715643279,commune
QP042004,420440101,18.602984878460134,commune
QP042004,420440203,24.457513432729595,commune
QP042004,420440201,,commune
QP042005,422181304,1.153030595814208,unite_urbaine
QP042005,422180603,1.9337953617090022,unite_urbaine
QP042005,422181001,2.3215090370002756,unite_urbaine
QP042005,422180502,2.550125345707528,unite_urbaine
QP042005,422181301,3.4665442520727865,unite_urbaine
QP042006,422180602,0.6554892600485971,unite_urbaine
QP042006,422181804,1.9236087551110543,unite_urbaine
QP042006,422181803,2.1161615704635324,unite_urbaine
QP042006,422181801,2.7536982146249045,unite_urbaine
QP042006,422181001,5.045157629666392,unite_urbaine
QP042007,421860101,25.63301525810025,commune
QP042007,421860102,26.53792832231331,commune
QP042007,421860106,31.315383867738582,commune
QP042008,421860101,25.499681924766918,commune
QP042008,421860102,26.404594988979976,commune
QP042008,421860106,31.18205053440525,commune
QP042009,422070302,7.94151923409844,commune
QP042009,422070103,8.715756139885197,commune
QP042009,422070104,9.3614593415919,commune
QP042009,422070303,10.211726220158056,commune
QP042009,422070105,10.632129165697414,commune
QP042010,422070302,16.774852567431775,commune
QP042010,422070103,17.549089473218533,commune
QP042010,422070104,18.194792674925235,commune
QP042010,422070303,19.04505955349139,commune
QP042010,422070105,19.46546249903075,commune
QP042011,422180602,0.2445107399514086,commune
QP042011,422181803,1.2161615704635267,commune
QP042011,422181801,1.8536982146248988,commune
QP042011,422181804,2.82360875511106,commune
QP042011,422181001,4.145157629666386,commune
QP042012,422180602,0.38882259338192426,commune
QP042012,422181803,1.8494949037968595,commune
QP042012,422181804,2.190275421777727,commune
QP042012,422181801,2.4870315479582317,commune
QP042012,422181001,4.778490962999719,commune
QP042013,422180602,1.22215592671526,commune
QP042013,422181804,1.3569420884443915,commune
QP042013,422181803,2.6828282371301952,commune
QP042013,422181801,3.3203648812915674,commune
QP042013,422181001,5.6118242963330545,commune
QP042014,422181001,0.02150903700027129,commune
QP042014,422180603,0.366204638291002,commune
QP042014,422181801,2.3129684520417584,commune
QP042014,422181803,2.9505050962031305,commune
QP042014,422181304,3.4530305958142122,commune
QP042015,422181804,8.543057911555607,commune
QP042015,422180602,11.122155926715259,commune
QP042015,422181803,12.582828237130194,commune
QP042015,422181801,13.220364881291566,commune
QP042015,422181001,15.511824296333053,commune
QP042016,422181304,1.3196972624808723,commune
QP042016,422180603,1.767128695042338,commune
QP042016,422181001,2.1548423703336113,commune
QP042016,422180502,2.716792012374192,commune
QP042016,422181301,3.633210918739451,commune
QP042017,421870302,8.288251467610031,commune
QP042017,421870801,11.451190261367003,commune
QP042017,421870701,16.489586377026104,commune
QP042017,421870802,18.451551213340327,commune
QP042017,421870702,19.895928993850866,commune
QP042018,421870302,20.888251467610033,commune
QP042018,421870801,24.051190261367005,commune
QP042018,421870701,29.089586377026105,commune
QP042018,421870802,31.05155121334033,commune
QP042018,421870702,32.49592899385087,commune
QP042019,421870302,16.78825146761003,commune
QP042019,421870801,19.951190261367003,commune
QP042019,421870701,24.989586377026104,commune
QP042019,421870802,26.951551213340327,commune
QP042019,421870702,28.395928993850866,commune
QP043001,431570107,17.25626564697447,commune
QP043001,431570101,21.575056301250434,commune
QP043001,431570105,26.490227092682886,commune
QP043001,431570108,26.824493592893926,commune
QP043001,431570106,31.12056702320179,commune
QP043002,431570107,9.989598980307804,commune
QP043002,431570101,14.308389634583769,commune
QP043002,431570105,19.22356042601622,commune
QP043002,431570108,19.55782692622726,commune
QP043002,431570106,23.853900356535124,commune
QP044001,441840119,1.438499494838375,commune
QP044001,441840122,2.558327758750586,commune
QP044001,441840112,15.704705427453273,commune
QP044001,441840116,16.238627451177678,commune
QP044001,441840124,18.21426261057166,commune
QP044002,441840122,3.141672241249424,commune
QP044002,441840119,4.261500505161635,commune
QP044002,441840112,21.404705427453283,commune
QP044002,441840116,21.938627451177688,commune
QP044002,441840124,23.91426261057167,commune
QP044003,441840122,9.575005574582754,commune
QP044003,441840119,10.694833838494965,commune
QP044003,441840112,27.838038760786613,commune
QP044003,441840116,28.371960784511018,commune
QP044003,441840124,30.347595943905,commune
QP044004,440360101,27.677364191596055,commune
QP044004,440360104,33.129986564411396,commune
QP044004,440360103,33.54158148368424,commune
QP044005,441090202,1.8140780405867858,commune
QP044005,441090204,2.2825057081898237,commune
QP044005,441090203,4.528572985437705,commune
QP044005,441090804,8.517553549715768,commune
QP044005,441090905,9.229146579165882,commune
QP044006,441091006,3.558828570792457,commune
QP044006,441090203,9.004760347895626,commune
QP044006,441090202,15.347411373920117,commune
QP044006,441090204,15.815839041523155,commune
QP044006,441090804,22.0508868830491,commune
QP044007,441090203,0.271427014562299,commune
QP044007,441091006,5.17450476254087,commune
QP044007,441090202,6.61407804058679,commune
QP044007,441090204,7.082505708189828,commune
QP044007,441090804,13.317553549715772,commune
QP044008,441090203,1.4714270145622947,commune
QP044008,441091006,3.9745047625408745,commune
QP044008,441090202,7.814078040586786,commune
QP044008,441090204,8.282505708189824,commune
QP044008,441090804,14.517553549715768,commune
QP044009,441091006,1.8745047625408802,commune
QP044009,441090203,3.571427014562289,commune
QP044009,441090202,9.91407804058678,commune
QP044009,441090204,10.382505708189818,commune
QP044009,441090804,16.617553549715762,commune
QP044010,441090203,1.5952396521043681,commune
QP044010,441090202,4.747411373920123,commune
QP044010,441090204,5.215839041523161,commune
QP044010,441091006,7.041171429207537,commune
QP044010,441090804,11.450886883049105,commune
QP044011,441090203,0.3380936812289619,commune
QP044011,441091006,5.107838095874207,commune
QP044011,441090202,6.680744707253453,commune
QP044011,441090204,7.149172374856491,commune
QP044011,441090804,13.384220216382435,commune
QP044012,441090203,2.3952396521043795,commune
QP044012,441090202,3.9474113739201115,commune
QP044012,441090204,4.415839041523149,commune
QP044012,441091006,7.841171429207549,commune
QP044012,441090804,10.650886883049093,commune
QP044013,441090203,0.40476034789563187,commune
QP044013,441091006,5.041171429207537,commune
QP044013,441090202,6.747411373920123,commune
QP044013,441090204,7.215839041523161,commune
QP044013,441090804,13.450886883049105,commune
QP044014,441091006,1.5254952374591255,commune
QP044014,441090203,6.971427014562295,commune
QP044014,441090202,13.314078040586786,commune
QP044014,441090204,13.782505708189824,commune
QP044014,441090804,20.017553549715768,commune
QP044015,441090203,0.0047603478956261824,commune
QP044015,441091006,5.441171429207543,commune
QP044015,441090202,6.347411373920117,commune
QP044015,441090204,6.815839041523155,commune
QP044015,441090804,13.050886883049099,commune
QP044016,441090202,2.5807447072534515,commune
QP044016,441090204,3.0491723748564894,commune
QP044016,441090203,3.7619063187710395,commune
QP044016,441091006,9.207838095874209,commune
QP044016,441090804,9.284220216382433,commune
QP044017,441140107,27.43792415169661,commune
QP044017,441140106,29.312840955441004,commune
QP044017,441140101,,commune
QP044017,441140102,,commune
QP044017,441140103,,commune
QP044018,441430201,19.071830076211896,commune
QP044018,441430301,19.558777648409215,commune
QP044018,441430601,23.090043200077766,commune
QP044018,441430701,23.86858856060438,commune
QP044018,441430702,23.903774077372127,commune
QP044019,441620501,20.758965363061392,commune
QP044019,441620502,25.652574948589052,commune
QP044019,441620505,37.83595235049091,commune
QP044019,441620401,41.219003629831555,commune
QP044019,441620603,41.360601565305934,commune
QP045001,452850106,15.469327720582264,commune
QP045001,452850105,21.610256826176666,commune
QP045001,452850104,23.387278155529827,commune
QP045001,452850107,23.80580043378543,commune
QP045001,452850103,26.859202577527185,commune
QP045002,450680105,1.4534448509527635,commune
QP045002,450680103,18.082149105864765,commune
QP045002,450680104,21.946635770100063,commune
QP045002,450680102,30.83611014834548,commune
QP045003,450680105,2.2465551490472393,commune
QP045003,450680103,21.782149105864768,commune
QP045003,450680104,25.646635770100065,commune
QP045003,450680102,34.536110148345486,commune
QP045004,452080104,0.3814100200176256,commune
QP045004,452080107,4.050202470485139,commune
QP045004,452080101,14.57385241400955,commune
QP045004,452080103,17.270755204794916,commune
QP045004,452080106,21.260686912035894,commune
QP045005,450680105,0.9132218157139036,commune
QP045005,450680103,20.448815772531432,commune
QP045005,450680104,24.31330243676673,commune
QP045005,450680102,33.20277681501214,commune
QP045006,451470302,18.423895460919706,commune
QP045006,451470102,28.05236902525573,commune
QP045006,451470401,33.101150656640485,commune
QP045006,451470301,,commune
QP045006,451470303,,commune
QP045007,451470302,23.090562127586377,commune
QP045007,451470102,32.7190356919224,commune
QP045007,451470401,37.767817323307156,commune
QP045007,451470301,,commune
QP045007,451470303,,commune
QP045008,451470302,8.957228794253044,commune
QP045008,451470102,18.585702358589067,commune
QP045008,451470401,23.634483989973823,commune
QP045008,451470301,,commune
QP045008,451470303,,commune
QP045009,452340803,0.43266226969139865,commune
QP045009,452340604,3.4828010128995466,commune
QP045009,452340102,8.113946957240184,commune
QP045009,452342002,9.146833646882168,commune
QP045009,452341801,9.428294596506444,commune
QP045010,452340602,1.2330471979270214,commune
QP045010,452342001,1.6162029748911309,commune
QP045010,452341902,4.326001419703573,commune
QP045010,452341801,4.6717054034935614,commune
QP045010,452342002,4.953166353117837,commune
QP045011,452342001,1.3171303584421992,commune
QP045011,452341902,1.392668086370243,commune
QP045011,452341901,2.9814424486564235,commune
QP045011,452340602,4.1663805312603515,commune
QP045011,452341801,7.6050387368268915,commune
QP045012,452342002,1.5468336468821633,commune
QP045012,452341801,1.8282945965064386,commune
QP045012,452340604,4.117198987100458,commune
QP045012,452340602,5.266952802072979,commune
QP045012,452340803,7.167337730308606,commune
QP045013,452840202,15.197837571186952,commune
QP045013,452840101,24.57903098258606,commune
QP045013,452840102,26.550714331623666,commune
QP045013,452840201,28.25144867075185,commune
QP045013,452840203,31.039927428256455,commune
QP045014,452850105,2.4769234928433335,commune
QP045014,452850106,34.6026610539156,commune
QP045014,452850104,42.52061148886316,commune
QP045014,452850107,42.93913376711876,commune
QP045014,452850103,45.99253591086052,commune
QP045016,451550301,15.88028337935274,commune
QP045016,451550202,32.66672861369831,commune
QP045016,451550201,39.666920246923965,commune
QP045016,451550302,41.424568170618215,commune
QP045016,451550101,44.92490455230097,commune
QP045017,451550301,2.4469500460194027,commune
QP045017,451550202,19.233395280364974,commune
QP045017,451550201,26.233586913590628,commune
QP045017,451550302,27.991234837284875,commune
QP045017,451550101,31.491571218967636,commune
QP046001,460420104,10.860380792207572,commune
QP046001,460420201,11.785846887606862,commune
QP046001,460420103,11.887130061001237,commune
QP046001,460420501,22.620516354477793,commune
QP046001,460420401,22.725627322598474,commune
QP047001,470010104,6.619199670811234,commune
QP047001,470010115,22.96515435269967,commune
QP047001,470010108,24.158840273848472,commune
QP047001,470010112,24.893392425223432,commune
QP047001,470010113,26.400147705608003,commune
QP047002,470010104,18.485866337477894,commune
QP047002,470010115,34.83182101936633,commune
QP047002,470010108,36.02550694051513,commune
QP047002,470010112,36.76005909189009,commune
QP047002,470010113,38.266814372274666,commune
QP047003,470010115,6.065154352699672,commune
QP047003,470010108,7.258840273848474,commune
QP047003,470010112,7.993392425223433,commune
QP047003,470010113,9.500147705608004,commune
QP047003,470010104,10.280800329188764,commune
QP047004,473230101,11.036894881010436,unite_urbaine
QP047004,473230301,13.391296776198072,unite_urbaine
QP047004,473230102,18.486061176392152,unite_urbaine
QP047004,473230103,20.846179080368646,unite_urbaine
QP047004,473230201,21.73163633204881,unite_urbaine
QP047005,473230101,5.370228214343772,commune
QP047005,473230301,7.724630109531407,commune
QP047005,473230102,12.819394509725488,commune
QP047005,473230103,15.179512413701982,commune
QP047005,473230201,16.064969665382147,commune
QP047006,471570103,6.262718391306471,commune
QP047006,471570106,18.68523245769718,commune
QP047006,471570105,20.747427436674673,commune
QP047006,471570101,21.978784577466055,commune
QP047006,471570107,25.075793056313007,commune
QP049001,490070504,0.7169491424053405,commune
QP049001,490071113,4.578198657942124,commune
QP049001,490070806,7.202500717994866,commune
QP049001,490071106,7.208864728594705,commune
QP049001,490070803,7.464815111544745,commune
QP049002,490071106,2.808864728594699,commune
QP049002,490071107,4.759727739185678,commune
QP049002,490070504,5.116949142405346,commune
QP049002,490070805,6.91843194061218,commune
QP049002,490071113,8.97819865794213,commune
QP049003,490070805,0.7815680593878227,commune
QP049003,490071107,2.940272260814325,commune
QP049003,490071106,4.891135271405304,commune
QP049003,490070504,12.816949142405349,commune
QP049003,490071113,16.678198657942133,commune
QP049004,490071106,1.942198061928032,commune
QP049004,490071107,3.8930610725190107,commune
QP049004,490070504,5.983615809072013,commune
QP049004,490070805,6.051765273945513,commune
QP049004,490071113,9.844865324608797,commune
QP049005,490071106,2.0421980619280333,commune
QP049005,490071107,3.993061072519012,commune
QP049005,490070504,5.883615809072012,commune
QP049005,490070805,6.151765273945514,commune
QP049005,490071113,9.744865324608796,commune
QP049006,490070806,0.16916738466154158,commune
QP049006,490070803,0.4314817782114204,commune
QP049006,490070502,1.488243178246531,commune
QP049006,490070203,2.2345685446477823,commune
QP049006,490071113,2.4551346753912,commune
